IntID,ExtID,Type,Longitude,Latitude,uuid
29195,87532,B,32.27986000,-28.16212500,C553C55F-17BE-E611-80C5-000C29A48F8E
29196,87533,B,32.28006400,-28.16269100,C653C55F-17BE-E611-80C5-000C29A48F8E
29197,87534,B,32.27963900,-28.16263700,C753C55F-17BE-E611-80C5-000C29A48F8E
29198,87535,B,32.27942300,-28.16337300,C853C55F-17BE-E611-80C5-000C29A48F8E
29199,87536,B,32.28015300,-28.16354800,C953C55F-17BE-E611-80C5-000C29A48F8E
29200,87537,B,32.27862100,-28.16278800,CA53C55F-17BE-E611-80C5-000C29A48F8E
29201,87538,B,32.27808000,-28.16219900,CB53C55F-17BE-E611-80C5-000C29A48F8E
29202,87539,B,32.27063800,-28.16162800,CC53C55F-17BE-E611-80C5-000C29A48F8E
29203,87540,B,32.27134000,-28.16199900,CD53C55F-17BE-E611-80C5-000C29A48F8E
29204,87541,B,32.27187700,-28.16934300,CE53C55F-17BE-E611-80C5-000C29A48F8E
29207,87544,B,32.27784200,-28.16793500,D153C55F-17BE-E611-80C5-000C29A48F8E
29208,87545,B,32.27693000,-28.16850500,D253C55F-17BE-E611-80C5-000C29A48F8E
29209,87546,B,32.28102600,-28.16948500,D353C55F-17BE-E611-80C5-000C29A48F8E
29210,87547,B,32.28057300,-28.16958700,D453C55F-17BE-E611-80C5-000C29A48F8E
29213,87550,B,32.27574600,-28.16972400,D753C55F-17BE-E611-80C5-000C29A48F8E
29214,87551,B,32.27802400,-28.17585900,D853C55F-17BE-E611-80C5-000C29A48F8E
29215,87552,B,32.27426500,-28.15088100,D953C55F-17BE-E611-80C5-000C29A48F8E
29216,87553,B,32.26629200,-28.14863500,DA53C55F-17BE-E611-80C5-000C29A48F8E
29218,87555,B,32.26445600,-28.14906400,DC53C55F-17BE-E611-80C5-000C29A48F8E
29221,87558,B,32.26169200,-28.15291400,DF53C55F-17BE-E611-80C5-000C29A48F8E
29223,87560,B,32.25874000,-28.15363600,E153C55F-17BE-E611-80C5-000C29A48F8E
29224,87561,B,32.25593100,-28.16704900,E253C55F-17BE-E611-80C5-000C29A48F8E
29225,87562,B,32.25562200,-28.16828700,E353C55F-17BE-E611-80C5-000C29A48F8E
29226,87563,B,32.25488100,-28.16831600,E453C55F-17BE-E611-80C5-000C29A48F8E
29229,87566,B,32.25488100,-28.16980800,E753C55F-17BE-E611-80C5-000C29A48F8E
29230,87567,B,32.25418400,-28.17104500,E853C55F-17BE-E611-80C5-000C29A48F8E
29233,87570,B,32.25270300,-28.17333600,EB53C55F-17BE-E611-80C5-000C29A48F8E
29234,87571,B,32.25295700,-28.17397000,EC53C55F-17BE-E611-80C5-000C29A48F8E
29235,87572,B,32.25208400,-28.17535400,ED53C55F-17BE-E611-80C5-000C29A48F8E
29236,87573,B,32.24972800,-28.17543200,EE53C55F-17BE-E611-80C5-000C29A48F8E
29237,87574,B,32.25325600,-28.17594800,EF53C55F-17BE-E611-80C5-000C29A48F8E
29239,87576,B,32.25705900,-28.18059700,F153C55F-17BE-E611-80C5-000C29A48F8E
29240,87577,B,32.25732400,-28.18248800,F253C55F-17BE-E611-80C5-000C29A48F8E
29241,87578,B,32.25699300,-28.18288800,F353C55F-17BE-E611-80C5-000C29A48F8E
29242,87579,B,32.25494700,-28.18335500,F453C55F-17BE-E611-80C5-000C29A48F8E
29243,87580,B,32.25736900,-28.18442700,F553C55F-17BE-E611-80C5-000C29A48F8E
29245,87582,B,32.25692600,-28.18901800,F753C55F-17BE-E611-80C5-000C29A48F8E
29246,87583,B,32.25538900,-28.18848200,F853C55F-17BE-E611-80C5-000C29A48F8E
29247,87584,B,32.24422200,-28.19085900,F953C55F-17BE-E611-80C5-000C29A48F8E
29251,87588,B,32.23972200,-28.18432000,FD53C55F-17BE-E611-80C5-000C29A48F8E
29252,87589,B,32.23849500,-28.18475900,FE53C55F-17BE-E611-80C5-000C29A48F8E
29253,87590,B,32.23385100,-28.18539200,FF53C55F-17BE-E611-80C5-000C29A48F8E
29254,87591,B,32.23535400,-28.18751700,0054C55F-17BE-E611-80C5-000C29A48F8E
29255,87592,B,32.23211500,-28.18705900,0154C55F-17BE-E611-80C5-000C29A48F8E
29256,87593,B,32.23236900,-28.18808200,0254C55F-17BE-E611-80C5-000C29A48F8E
29257,87594,B,32.23064400,-28.18778000,0354C55F-17BE-E611-80C5-000C29A48F8E
29258,87595,B,32.23000300,-28.18870600,0454C55F-17BE-E611-80C5-000C29A48F8E
29259,87596,B,32.22302600,-28.18279000,0554C55F-17BE-E611-80C5-000C29A48F8E
29260,87597,B,32.22219700,-28.18273200,0654C55F-17BE-E611-80C5-000C29A48F8E
29262,87599,B,32.22352400,-28.18395000,0854C55F-17BE-E611-80C5-000C29A48F8E
29265,87602,B,32.22199800,-28.17820900,0B54C55F-17BE-E611-80C5-000C29A48F8E
29266,87603,B,32.22247300,-28.17604600,0C54C55F-17BE-E611-80C5-000C29A48F8E
29267,87604,B,32.21964300,-28.17736100,0D54C55F-17BE-E611-80C5-000C29A48F8E
29268,87605,B,32.22278300,-28.17181600,0E54C55F-17BE-E611-80C5-000C29A48F8E
29269,87606,B,32.23753300,-28.17306300,0F54C55F-17BE-E611-80C5-000C29A48F8E
29270,87607,B,32.23418300,-28.17277100,1054C55F-17BE-E611-80C5-000C29A48F8E
29271,87608,B,32.24109300,-28.16756600,1154C55F-17BE-E611-80C5-000C29A48F8E
29272,87609,B,32.24200000,-28.16581100,1254C55F-17BE-E611-80C5-000C29A48F8E
29273,87610,B,32.24185600,-28.16454400,1354C55F-17BE-E611-80C5-000C29A48F8E
29274,87611,B,32.23808500,-28.16343300,1454C55F-17BE-E611-80C5-000C29A48F8E
29276,87613,B,32.23390600,-28.16537300,1654C55F-17BE-E611-80C5-000C29A48F8E
29277,87614,B,32.24010900,-28.16263300,1754C55F-17BE-E611-80C5-000C29A48F8E
29278,87615,B,32.23958900,-28.16239000,1854C55F-17BE-E611-80C5-000C29A48F8E
29279,87616,B,32.23956700,-28.16183400,1954C55F-17BE-E611-80C5-000C29A48F8E
29280,87617,B,32.23690200,-28.16162900,1A54C55F-17BE-E611-80C5-000C29A48F8E
29281,87618,B,32.24056200,-28.15888100,1B54C55F-17BE-E611-80C5-000C29A48F8E
29282,87619,B,32.24108200,-28.15712600,1C54C55F-17BE-E611-80C5-000C29A48F8E
29283,87620,B,32.24192200,-28.15584900,1D54C55F-17BE-E611-80C5-000C29A48F8E
29284,87621,B,32.24512900,-28.15524400,1E54C55F-17BE-E611-80C5-000C29A48F8E
29286,87623,B,32.23341900,-28.15359700,2054C55F-17BE-E611-80C5-000C29A48F8E
29287,87624,B,32.23566400,-28.15246600,2154C55F-17BE-E611-80C5-000C29A48F8E
29288,87625,B,32.23503400,-28.15128600,2254C55F-17BE-E611-80C5-000C29A48F8E
29289,87626,B,32.23564200,-28.15027200,2354C55F-17BE-E611-80C5-000C29A48F8E
29290,87627,B,32.23642700,-28.14934600,2454C55F-17BE-E611-80C5-000C29A48F8E
29291,87628,B,32.23264500,-28.14697700,2554C55F-17BE-E611-80C5-000C29A48F8E
29292,87629,B,32.23393900,-28.14624600,2654C55F-17BE-E611-80C5-000C29A48F8E
29293,87630,B,32.23229100,-28.14553400,2754C55F-17BE-E611-80C5-000C29A48F8E
29295,87632,B,32.23136300,-28.14332100,2954C55F-17BE-E611-80C5-000C29A48F8E
29296,87633,B,32.22275000,-28.14128400,2A54C55F-17BE-E611-80C5-000C29A48F8E
29297,87634,B,32.22478400,-28.14038600,2B54C55F-17BE-E611-80C5-000C29A48F8E
29300,87637,B,32.23400600,-28.14118600,2E54C55F-17BE-E611-80C5-000C29A48F8E
29302,87639,B,32.23368500,-28.13925600,3054C55F-17BE-E611-80C5-000C29A48F8E
29303,87640,B,32.23667000,-28.13450700,3154C55F-17BE-E611-80C5-000C29A48F8E
29305,87642,B,32.23803000,-28.13463400,3354C55F-17BE-E611-80C5-000C29A48F8E
29306,87643,B,32.23747700,-28.13676900,3454C55F-17BE-E611-80C5-000C29A48F8E
29307,87644,B,32.24572600,-28.13573600,3554C55F-17BE-E611-80C5-000C29A48F8E
29308,87645,B,32.24187800,-28.13754900,3654C55F-17BE-E611-80C5-000C29A48F8E
29310,87647,B,32.25890600,-28.14000600,3854C55F-17BE-E611-80C5-000C29A48F8E
29311,87648,B,32.24788200,-28.14876100,3954C55F-17BE-E611-80C5-000C29A48F8E
29313,87650,B,32.24808100,-28.15069200,3B54C55F-17BE-E611-80C5-000C29A48F8E
29316,87653,B,32.25417300,-28.15284600,3E54C55F-17BE-E611-80C5-000C29A48F8E
29317,87654,B,32.24881100,-28.15353800,3F54C55F-17BE-E611-80C5-000C29A48F8E
29319,87656,B,32.24961800,-28.15563400,4154C55F-17BE-E611-80C5-000C29A48F8E
29321,87658,B,32.24587000,-28.15371400,4354C55F-17BE-E611-80C5-000C29A48F8E
29322,87659,B,32.24329300,-28.15351900,4454C55F-17BE-E611-80C5-000C29A48F8E
29324,87661,B,32.24223200,-28.15299200,4654C55F-17BE-E611-80C5-000C29A48F8E
29326,87663,B,32.25998900,-28.14594400,4854C55F-17BE-E611-80C5-000C29A48F8E
29329,87666,B,32.24245300,-28.16912500,4B54C55F-17BE-E611-80C5-000C29A48F8E
29330,87667,B,32.24265200,-28.16965200,4C54C55F-17BE-E611-80C5-000C29A48F8E
29331,87668,B,32.23232500,-28.17034400,4D54C55F-17BE-E611-80C5-000C29A48F8E
29332,87669,B,32.23688000,-28.17777100,4E54C55F-17BE-E611-80C5-000C29A48F8E
29333,87670,B,32.24641100,-28.17737100,4F54C55F-17BE-E611-80C5-000C29A48F8E
29334,87671,B,32.24459800,-28.17819000,5054C55F-17BE-E611-80C5-000C29A48F8E
29339,87676,B,32.24810300,-28.15920200,5554C55F-17BE-E611-80C5-000C29A48F8E
29340,87677,B,32.24845700,-28.15922200,5654C55F-17BE-E611-80C5-000C29A48F8E
29341,87678,B,32.23794200,-28.13319100,5754C55F-17BE-E611-80C5-000C29A48F8E
29342,87679,B,32.23919100,-28.13414600,5854C55F-17BE-E611-80C5-000C29A48F8E
29343,87680,B,32.25632900,-28.14631400,5954C55F-17BE-E611-80C5-000C29A48F8E
29344,87681,B,32.21037700,-28.14069900,5A54C55F-17BE-E611-80C5-000C29A48F8E
29345,87682,B,32.21445700,-28.14462800,5B54C55F-17BE-E611-80C5-000C29A48F8E
29346,87683,B,32.21874700,-28.14468600,5C54C55F-17BE-E611-80C5-000C29A48F8E
29347,87684,B,32.21590500,-28.14704500,5D54C55F-17BE-E611-80C5-000C29A48F8E
29354,87691,B,32.22378900,-28.16298400,6454C55F-17BE-E611-80C5-000C29A48F8E
29357,87694,B,32.21028900,-28.16663000,6754C55F-17BE-E611-80C5-000C29A48F8E
29358,87695,B,32.20628600,-28.16400800,6854C55F-17BE-E611-80C5-000C29A48F8E
29359,87696,B,32.20008300,-28.17022700,6954C55F-17BE-E611-80C5-000C29A48F8E
29360,87697,B,32.20211800,-28.17281900,6A54C55F-17BE-E611-80C5-000C29A48F8E
29362,87699,B,32.19914300,-28.17299500,6C54C55F-17BE-E611-80C5-000C29A48F8E
29363,87700,B,32.19545100,-28.17474000,6D54C55F-17BE-E611-80C5-000C29A48F8E
29364,87701,B,32.19786100,-28.17609400,6E54C55F-17BE-E611-80C5-000C29A48F8E
29367,87704,B,32.19290700,-28.17854100,7154C55F-17BE-E611-80C5-000C29A48F8E
29368,87705,B,32.18197200,-28.18166900,7254C55F-17BE-E611-80C5-000C29A48F8E
29370,87707,B,32.18323200,-28.18544100,7454C55F-17BE-E611-80C5-000C29A48F8E
29371,87708,B,32.18113200,-28.18482700,7554C55F-17BE-E611-80C5-000C29A48F8E
29372,87709,B,32.17858800,-28.18595800,7654C55F-17BE-E611-80C5-000C29A48F8E
29374,87711,B,32.16178200,-28.17896000,7854C55F-17BE-E611-80C5-000C29A48F8E
29375,87712,B,32.16564100,-28.17331700,7954C55F-17BE-E611-80C5-000C29A48F8E
29376,87713,B,32.16661400,-28.17395000,7A54C55F-17BE-E611-80C5-000C29A48F8E
29377,87714,B,32.17783700,-28.16930100,7B54C55F-17BE-E611-80C5-000C29A48F8E
29380,87717,B,32.18041300,-28.16459300,7E54C55F-17BE-E611-80C5-000C29A48F8E
29381,87718,B,32.17696300,-28.15828600,7F54C55F-17BE-E611-80C5-000C29A48F8E
29383,87720,B,32.18395100,-28.12220100,8154C55F-17BE-E611-80C5-000C29A48F8E
29389,87726,B,32.17785900,-28.12877400,8754C55F-17BE-E611-80C5-000C29A48F8E
29390,87727,B,32.17804700,-28.12925200,8854C55F-17BE-E611-80C5-000C29A48F8E
29391,87728,B,32.17725100,-28.13375600,8954C55F-17BE-E611-80C5-000C29A48F8E
29392,87729,B,32.17655400,-28.13645700,8A54C55F-17BE-E611-80C5-000C29A48F8E
29393,87730,B,32.19590300,-28.14302900,8B54C55F-17BE-E611-80C5-000C29A48F8E
29394,87731,B,32.19831400,-28.14462800,8C54C55F-17BE-E611-80C5-000C29A48F8E
29395,87732,B,32.20853000,-28.14716300,8D54C55F-17BE-E611-80C5-000C29A48F8E
29396,87733,B,32.20411900,-28.14746500,8E54C55F-17BE-E611-80C5-000C29A48F8E
29398,87735,B,32.19528500,-28.15994300,9054C55F-17BE-E611-80C5-000C29A48F8E
29399,87736,B,32.19932000,-28.16381300,9154C55F-17BE-E611-80C5-000C29A48F8E
29400,87737,B,32.19443300,-28.17208800,9254C55F-17BE-E611-80C5-000C29A48F8E
29401,87738,B,32.19637900,-28.17358000,9354C55F-17BE-E611-80C5-000C29A48F8E
29409,87746,B,32.14854700,-28.12888100,9B54C55F-17BE-E611-80C5-000C29A48F8E
29410,87747,B,32.14712100,-28.13053900,9C54C55F-17BE-E611-80C5-000C29A48F8E
29414,87751,B,32.15319400,-28.12174600,A054C55F-17BE-E611-80C5-000C29A48F8E
29415,87752,B,32.15257500,-28.12045800,A154C55F-17BE-E611-80C5-000C29A48F8E
29416,87753,B,32.15933000,-28.12471000,A254C55F-17BE-E611-80C5-000C29A48F8E
29417,87754,B,32.16523500,-28.12604600,A354C55F-17BE-E611-80C5-000C29A48F8E
29420,87757,B,32.15401200,-28.12930300,A654C55F-17BE-E611-80C5-000C29A48F8E
29421,87758,B,32.15361400,-28.13016100,A754C55F-17BE-E611-80C5-000C29A48F8E
29422,87759,B,32.15853400,-28.14131500,A854C55F-17BE-E611-80C5-000C29A48F8E
29423,87760,B,32.15494100,-28.14562500,A954C55F-17BE-E611-80C5-000C29A48F8E
29424,87761,B,32.15328200,-28.15379400,AA54C55F-17BE-E611-80C5-000C29A48F8E
29425,87762,B,32.15656600,-28.16025700,AB54C55F-17BE-E611-80C5-000C29A48F8E
29426,87763,B,32.15208800,-28.16288900,AC54C55F-17BE-E611-80C5-000C29A48F8E
29427,87764,B,32.15251900,-28.17194500,AD54C55F-17BE-E611-80C5-000C29A48F8E
29428,87765,B,32.14647100,-28.17632100,AE54C55F-17BE-E611-80C5-000C29A48F8E
29429,87766,B,32.14836200,-28.17759800,AF54C55F-17BE-E611-80C5-000C29A48F8E
29431,87768,B,32.14967800,-28.17846500,B154C55F-17BE-E611-80C5-000C29A48F8E
29432,87769,B,32.14977700,-28.18464400,B254C55F-17BE-E611-80C5-000C29A48F8E
29433,87770,B,32.14936800,-28.18669100,B354C55F-17BE-E611-80C5-000C29A48F8E
29435,87772,B,32.14208200,-28.15659200,B554C55F-17BE-E611-80C5-000C29A48F8E
29436,87773,B,32.14151700,-28.15741100,B654C55F-17BE-E611-80C5-000C29A48F8E
29437,87774,B,32.13872000,-28.14628700,B754C55F-17BE-E611-80C5-000C29A48F8E
29439,87776,B,32.14406100,-28.11335900,B954C55F-17BE-E611-80C5-000C29A48F8E
29442,87779,B,32.13937300,-28.12026300,BC54C55F-17BE-E611-80C5-000C29A48F8E
29443,87780,B,32.14911400,-28.12096500,BD54C55F-17BE-E611-80C5-000C29A48F8E
29444,87781,B,32.14836800,-28.14250000,BE54C55F-17BE-E611-80C5-000C29A48F8E
29445,87782,B,32.14652100,-28.14367000,BF54C55F-17BE-E611-80C5-000C29A48F8E
29447,87784,B,32.14186300,-28.14081600,C154C55F-17BE-E611-80C5-000C29A48F8E
29452,87789,B,32.15059500,-28.12146300,C654C55F-17BE-E611-80C5-000C29A48F8E
29454,87791,B,32.14619500,-28.14040400,C854C55F-17BE-E611-80C5-000C29A48F8E
29456,87793,B,32.16055200,-28.16548700,CA54C55F-17BE-E611-80C5-000C29A48F8E
29457,87794,B,32.13914300,-28.20047800,CB54C55F-17BE-E611-80C5-000C29A48F8E
29458,87795,B,32.13974000,-28.18580700,CC54C55F-17BE-E611-80C5-000C29A48F8E
29459,87796,B,32.13494100,-28.18416400,CD54C55F-17BE-E611-80C5-000C29A48F8E
29460,87797,B,32.13494100,-28.18379400,CE54C55F-17BE-E611-80C5-000C29A48F8E
29462,87799,B,32.13770600,-28.17749300,D054C55F-17BE-E611-80C5-000C29A48F8E
29463,87800,B,32.13732400,-28.17487100,D154C55F-17BE-E611-80C5-000C29A48F8E
29465,87802,B,32.13586500,-28.15401600,D354C55F-17BE-E611-80C5-000C29A48F8E
29468,87805,B,32.13209400,-28.15300200,D654C55F-17BE-E611-80C5-000C29A48F8E
29473,87810,B,32.09494400,-28.15566800,DB54C55F-17BE-E611-80C5-000C29A48F8E
29474,87811,B,32.09680700,-28.15942200,DC54C55F-17BE-E611-80C5-000C29A48F8E
29475,87812,B,32.09591600,-28.16020100,DD54C55F-17BE-E611-80C5-000C29A48F8E
29476,87813,B,32.10400500,-28.16181500,DE54C55F-17BE-E611-80C5-000C29A48F8E
29478,87815,B,32.10228500,-28.16397400,E054C55F-17BE-E611-80C5-000C29A48F8E
29481,87818,B,32.11601200,-28.16782400,E354C55F-17BE-E611-80C5-000C29A48F8E
29482,87819,B,32.11218100,-28.17104600,E454C55F-17BE-E611-80C5-000C29A48F8E
29485,87822,B,32.12024700,-28.17341900,E754C55F-17BE-E611-80C5-000C29A48F8E
29486,87823,B,32.12103800,-28.17506600,E854C55F-17BE-E611-80C5-000C29A48F8E
29487,87824,B,32.12151900,-28.17507600,E954C55F-17BE-E611-80C5-000C29A48F8E
29491,87828,B,32.12292300,-28.18615700,ED54C55F-17BE-E611-80C5-000C29A48F8E
29493,87830,B,32.13023700,-28.19049400,EF54C55F-17BE-E611-80C5-000C29A48F8E
29495,87832,B,32.12860600,-28.19163900,F154C55F-17BE-E611-80C5-000C29A48F8E
29497,87834,B,32.12208800,-28.19886000,F354C55F-17BE-E611-80C5-000C29A48F8E
29498,87835,B,32.12786500,-28.20498400,F454C55F-17BE-E611-80C5-000C29A48F8E
29500,87837,B,32.13370900,-28.19908400,F654C55F-17BE-E611-80C5-000C29A48F8E
29501,87838,B,32.13348200,-28.18253700,F754C55F-17BE-E611-80C5-000C29A48F8E
29504,87841,B,32.11977200,-28.16754100,FA54C55F-17BE-E611-80C5-000C29A48F8E
29505,87842,B,32.17636100,-28.11662300,FB54C55F-17BE-E611-80C5-000C29A48F8E
29506,87843,B,32.17762700,-28.10445200,FC54C55F-17BE-E611-80C5-000C29A48F8E
29507,87844,B,32.17710700,-28.10363800,FD54C55F-17BE-E611-80C5-000C29A48F8E
29509,87846,B,32.17059500,-28.09980500,FF54C55F-17BE-E611-80C5-000C29A48F8E
29510,87847,B,32.17118600,-28.09947800,0055C55F-17BE-E611-80C5-000C29A48F8E
29511,87848,B,32.17968900,-28.09879000,0155C55F-17BE-E611-80C5-000C29A48F8E
29514,87851,B,32.18352000,-28.09730800,0455C55F-17BE-E611-80C5-000C29A48F8E
29515,87852,B,32.18197800,-28.09605000,0555C55F-17BE-E611-80C5-000C29A48F8E
29518,87855,B,32.17558100,-28.09603500,0855C55F-17BE-E611-80C5-000C29A48F8E
29519,87856,B,32.18073900,-28.09396700,0955C55F-17BE-E611-80C5-000C29A48F8E
29520,87857,B,32.18159100,-28.09280200,0A55C55F-17BE-E611-80C5-000C29A48F8E
29521,87858,B,32.18306700,-28.09246000,0B55C55F-17BE-E611-80C5-000C29A48F8E
29522,87859,B,32.18255800,-28.09308400,0C55C55F-17BE-E611-80C5-000C29A48F8E
29523,87860,B,32.18327700,-28.09367000,0D55C55F-17BE-E611-80C5-000C29A48F8E
29524,87861,B,32.18248600,-28.09424000,0E55C55F-17BE-E611-80C5-000C29A48F8E
29525,87862,B,32.18153500,-28.09402600,0F55C55F-17BE-E611-80C5-000C29A48F8E
29526,87863,B,32.18197200,-28.09495200,1055C55F-17BE-E611-80C5-000C29A48F8E
29527,87864,B,32.18599100,-28.09786400,1155C55F-17BE-E611-80C5-000C29A48F8E
29528,87865,B,32.18169000,-28.09153300,1255C55F-17BE-E611-80C5-000C29A48F8E
29529,87866,B,32.18112100,-28.09042100,1355C55F-17BE-E611-80C5-000C29A48F8E
29530,87867,B,32.18218200,-28.09009000,1455C55F-17BE-E611-80C5-000C29A48F8E
29531,87868,B,32.18229000,-28.08624400,1555C55F-17BE-E611-80C5-000C29A48F8E
29532,87869,B,32.18653600,-28.07914200,1655C55F-17BE-E611-80C5-000C29A48F8E
29533,87870,B,32.18289300,-28.07812800,1755C55F-17BE-E611-80C5-000C29A48F8E
29534,87871,B,32.18335100,-28.07700600,1855C55F-17BE-E611-80C5-000C29A48F8E
29535,87872,B,32.17720900,-28.07411800,1955C55F-17BE-E611-80C5-000C29A48F8E
29536,87873,B,32.18673500,-28.06805000,1A55C55F-17BE-E611-80C5-000C29A48F8E
29537,87874,B,32.18952700,-28.06718100,1B55C55F-17BE-E611-80C5-000C29A48F8E
29539,87876,B,32.19195300,-28.06557600,1D55C55F-17BE-E611-80C5-000C29A48F8E
29542,87879,B,32.18988600,-28.06540100,2055C55F-17BE-E611-80C5-000C29A48F8E
29543,87880,B,32.18955400,-28.06435700,2155C55F-17BE-E611-80C5-000C29A48F8E
29544,87881,B,32.19346800,-28.06400100,2255C55F-17BE-E611-80C5-000C29A48F8E
29545,87882,B,32.19152800,-28.06308900,2355C55F-17BE-E611-80C5-000C29A48F8E
29546,87883,B,32.18985800,-28.06271800,2455C55F-17BE-E611-80C5-000C29A48F8E
29547,87884,B,32.19119600,-28.04874500,2555C55F-17BE-E611-80C5-000C29A48F8E
29548,87885,B,32.19596700,-28.04780800,2655C55F-17BE-E611-80C5-000C29A48F8E
29549,87886,B,32.19533700,-28.05012100,2755C55F-17BE-E611-80C5-000C29A48F8E
29550,87887,B,32.19429200,-28.05013000,2855C55F-17BE-E611-80C5-000C29A48F8E
29552,87889,B,32.19304200,-28.05332600,2A55C55F-17BE-E611-80C5-000C29A48F8E
29553,87890,B,32.19335200,-28.05430700,2B55C55F-17BE-E611-80C5-000C29A48F8E
29554,87891,B,32.19519900,-28.05498000,2C55C55F-17BE-E611-80C5-000C29A48F8E
29555,87892,B,32.19530900,-28.05527300,2D55C55F-17BE-E611-80C5-000C29A48F8E
29556,87893,B,32.19095300,-28.05588800,2E55C55F-17BE-E611-80C5-000C29A48F8E
29557,87894,B,32.19725000,-28.05754600,2F55C55F-17BE-E611-80C5-000C29A48F8E
29558,87895,B,32.19671300,-28.05861000,3055C55F-17BE-E611-80C5-000C29A48F8E
29560,87897,B,32.19272200,-28.05896100,3255C55F-17BE-E611-80C5-000C29A48F8E
29562,87899,B,32.19355700,-28.06057100,3455C55F-17BE-E611-80C5-000C29A48F8E
29563,87900,B,32.19961000,-28.06257600,3555C55F-17BE-E611-80C5-000C29A48F8E
29564,87901,B,32.19237900,-28.07057200,3655C55F-17BE-E611-80C5-000C29A48F8E
29565,87902,B,32.19094200,-28.07139100,3755C55F-17BE-E611-80C5-000C29A48F8E
29568,87905,B,32.18760800,-28.07878100,3A55C55F-17BE-E611-80C5-000C29A48F8E
29569,87906,B,32.18837700,-28.08019100,3B55C55F-17BE-E611-80C5-000C29A48F8E
29572,87909,B,32.18832700,-28.08386900,3E55C55F-17BE-E611-80C5-000C29A48F8E
29573,87910,B,32.18901800,-28.08481000,3F55C55F-17BE-E611-80C5-000C29A48F8E
29574,87911,B,32.18953800,-28.08492200,4055C55F-17BE-E611-80C5-000C29A48F8E
29576,87913,B,32.18912900,-28.09194100,4255C55F-17BE-E611-80C5-000C29A48F8E
29578,87915,B,32.19074900,-28.09332600,4455C55F-17BE-E611-80C5-000C29A48F8E
29579,87916,B,32.19236200,-28.08858000,4555C55F-17BE-E611-80C5-000C29A48F8E
29580,87917,B,32.19506600,-28.08259600,4655C55F-17BE-E611-80C5-000C29A48F8E
29581,87918,B,32.19487800,-28.08016200,4755C55F-17BE-E611-80C5-000C29A48F8E
29582,87919,B,32.19534800,-28.07960100,4855C55F-17BE-E611-80C5-000C29A48F8E
29583,87920,B,32.19549200,-28.07788400,4955C55F-17BE-E611-80C5-000C29A48F8E
29586,87923,B,32.19114600,-28.06529400,4C55C55F-17BE-E611-80C5-000C29A48F8E
29593,87930,B,32.18963100,-28.11180300,5355C55F-17BE-E611-80C5-000C29A48F8E
29594,87931,B,32.18660700,-28.10698600,5455C55F-17BE-E611-80C5-000C29A48F8E
29595,87932,B,32.18622600,-28.10667300,5555C55F-17BE-E611-80C5-000C29A48F8E
29597,87934,B,32.18519800,-28.10644900,5755C55F-17BE-E611-80C5-000C29A48F8E
29598,87935,B,32.16361200,-28.05267000,5855C55F-17BE-E611-80C5-000C29A48F8E
29599,87936,B,32.16217500,-28.05301200,5955C55F-17BE-E611-80C5-000C29A48F8E
29601,87938,B,32.16274400,-28.05424600,5B55C55F-17BE-E611-80C5-000C29A48F8E
29602,87939,B,32.16459600,-28.05428000,5C55C55F-17BE-E611-80C5-000C29A48F8E
29603,87940,B,32.16368400,-28.05470900,5D55C55F-17BE-E611-80C5-000C29A48F8E
29604,87941,B,32.16302600,-28.05493400,5E55C55F-17BE-E611-80C5-000C29A48F8E
29606,87943,B,32.17506700,-28.06670100,6055C55F-17BE-E611-80C5-000C29A48F8E
29607,87944,B,32.17678600,-28.06661800,6155C55F-17BE-E611-80C5-000C29A48F8E
29608,87945,B,32.17644400,-28.06699400,6255C55F-17BE-E611-80C5-000C29A48F8E
29609,87946,B,32.17631100,-28.06836900,6355C55F-17BE-E611-80C5-000C29A48F8E
29610,87947,B,32.17448600,-28.06803800,6455C55F-17BE-E611-80C5-000C29A48F8E
29611,87948,B,32.17366800,-28.06829600,6555C55F-17BE-E611-80C5-000C29A48F8E
29614,87951,B,32.17570300,-28.07229100,6855C55F-17BE-E611-80C5-000C29A48F8E
29615,87952,B,32.17555300,-28.07411600,6955C55F-17BE-E611-80C5-000C29A48F8E
29616,87953,B,32.17506700,-28.07451100,6A55C55F-17BE-E611-80C5-000C29A48F8E
29617,87954,B,32.17636600,-28.07600800,6B55C55F-17BE-E611-80C5-000C29A48F8E
29618,87955,B,32.17704600,-28.07634000,6C55C55F-17BE-E611-80C5-000C29A48F8E
29620,87957,B,32.17748800,-28.07805700,6E55C55F-17BE-E611-80C5-000C29A48F8E
29621,87958,B,32.17827900,-28.07937900,6F55C55F-17BE-E611-80C5-000C29A48F8E
29622,87959,B,32.17882600,-28.09034300,7055C55F-17BE-E611-80C5-000C29A48F8E
29623,87960,B,32.17808500,-28.09061700,7155C55F-17BE-E611-80C5-000C29A48F8E
29625,87962,B,32.17658200,-28.08950000,7355C55F-17BE-E611-80C5-000C29A48F8E
29627,87964,B,32.17604000,-28.08791000,7555C55F-17BE-E611-80C5-000C29A48F8E
29629,87966,B,32.17462500,-28.08726600,7755C55F-17BE-E611-80C5-000C29A48F8E
29630,87967,B,32.17283900,-28.08702700,7855C55F-17BE-E611-80C5-000C29A48F8E
29633,87970,B,32.17421600,-28.08557300,7B55C55F-17BE-E611-80C5-000C29A48F8E
